month,day,year,elevation,
3,21,2009,3610.92, 
3,22,2009,3610.85, 
3,23,2009,3610.79, 
3,24,2009,3610.73, 
3,25,2009,3610.65, 
3,26,2009,3610.59, 
3,27,2009,3610.54, 
3,28,2009,3610.52, 
3,29,2009,3610.49, 
3,30,2009,3610.47, 
3,31,2009,3610.43, 
4,1,2009,3610.34, 
4,2,2009,3610.32, 
4,3,2009,3610.25, 
4,4,2009,3610.23, 
4,5,2009,3610.22, 
4,6,2009,3610.16, 
4,7,2009,3610.08, 
4,8,2009,3610, 
4,9,2009,3609.98, 
4,10,2009,3609.94, 
4,11,2009,3609.92, 
4,12,2009,3609.84, 
4,13,2009,3609.82, 
4,14,2009,3609.77, 
4,15,2009,3609.74, 
4,16,2009,3609.72, 
4,17,2009,3609.7, 
4,18,2009,3609.71, 
4,19,2009,3609.74, 
4,20,2009,3609.79, 
4,21,2009,3609.83, 
4,22,2009,3609.86, 
4,23,2009,3609.92, 
4,24,2009,3610.03, 
4,25,2009,3610.17, 
4,26,2009,3610.39, 
4,27,2009,3610.48, 
4,28,2009,3610.74, 
4,29,2009,3610.99, 
4,30,2009,3611.26, 
5,1,2009,3611.55, 
5,2,2009,3611.8, 
5,3,2009,3612.1, 
5,4,2009,3612.41, 
5,5,2009,3612.76, 
5,6,2009,3613.15, 
5,7,2009,3613.48, 
5,8,2009,3613.82, 
5,9,2009,3614.19, 
5,10,2009,3614.62, 
5,11,2009,3615.09, 
5,12,2009,3615.62, 
5,13,2009,3616.18, 
5,14,2009,3616.74, 
5,15,2009,3617.37, 
5,16,2009,3618.05, 
5,17,2009,3618.73, 
5,18,2009,3619.4, 
5,19,2009,3620.12, 
5,20,2009,3620.8, 
5,21,2009,3621.5, 
5,22,2009,3622.39, 
5,23,2009,3623.24, 
5,24,2009,3624.06, 
5,25,2009,3624.82, 
5,26,2009,3625.59, 
5,27,2009,3626.39, 
5,28,2009,3627.18, 
5,29,2009,3627.88, 
5,30,2009,3628.57, 
5,31,2009,3629.09, 
6,1,2009,3629.67, 
6,2,2009,3630.2, 
6,3,2009,3630.72, 
6,4,2009,3631.19, 
6,5,2009,3631.7, 
6,6,2009,3632.22, 
6,7,2009,3632.76, 
6,8,2009,3633.32, 
6,9,2009,3633.85, 
6,10,2009,3634.36, 
6,11,2009,3634.77, 
6,12,2009,3635.16, 
6,13,2009,3635.54, 
6,14,2009,3635.85, 
6,15,2009,3636.16, 
6,16,2009,3636.45, 
6,17,2009,3636.74, 
6,18,2009,3636.98, 
6,19,2009,3637.22, 
6,20,2009,3637.53, 
6,21,2009,3637.75, 
6,22,2009,3638.02, 
6,23,2009,3638.28, 
6,24,2009,3638.54, 
6,25,2009,3638.8, 
6,26,2009,3639.13, 
6,27,2009,3639.4, 
6,28,2009,3639.76, 
6,29,2009,3640.14, 
6,30,2009,3640.49, 
7,1,2009,3640.76, 
7,2,2009,3641.04, 
7,3,2009,3641.24, 
7,4,2009,3641.5, 
7,5,2009,3641.65, 
7,6,2009,3641.77, 
7,7,2009,3641.89, 
7,8,2009,3642.01, 
7,9,2009,3642.1, 
7,10,2009,3642.18, 
7,11,2009,3642.25, 
7,12,2009,3642.29, 
7,13,2009,3642.3, 
7,14,2009,3642.3, 
7,15,2009,3642.28, 
7,16,2009,3642.3, 
7,17,2009,3642.22, 
7,18,2009,3642.16, 
7,19,2009,3642.11, 
7,20,2009,3642.05, 
7,21,2009,3641.97, 
7,22,2009,3641.91, 
7,23,2009,3641.82, 
7,24,2009,3641.72, 
7,25,2009,3641.68, 
7,26,2009,3641.63, 
7,27,2009,3641.5, 
7,28,2009,3641.4, 
7,29,2009,3641.25, 
7,30,2009,3641.2, 
7,31,2009,3641.14, 
8,1,2009,3641.03, 
8,2,2009,3640.95, 
8,3,2009,3640.84, 
8,4,2009,3640.76, 
8,5,2009,3640.65, 
8,6,2009,3640.51, 
8,7,2009,3640.35, 
8,8,2009,3640.24, 
8,9,2009,3640.15, 
8,10,2009,3640.04, 
8,11,2009,3639.92, 
8,12,2009,3639.78, 
8,13,2009,3639.67, 
8,14,2009,3639.56, 
8,15,2009,3639.48, 
8,16,2009,3639.36, 
8,17,2009,3639.24, 
8,18,2009,3639.11, 
8,19,2009,3638.94, 
8,20,2009,3638.8, 
8,21,2009,3638.66, 
8,22,2009,3638.53, 
8,23,2009,3638.42, 
8,24,2009,3638.33, 
8,25,2009,3638.2, 
8,26,2009,3638.07, 
8,27,2009,3637.96, 
8,28,2009,3637.85, 
8,29,2009,3637.71, 
8,30,2009,3637.61, 
8,31,2009,3637.5, 
9,1,2009,3637.41, 
9,2,2009,3637.35, 
9,3,2009,3637.29, 
9,4,2009,3637.21, 
9,5,2009,3637.15, 
9,6,2009,3637.05, 
9,7,2009,3636.96, 
9,8,2009,3636.87, 
9,9,2009,3636.77, 
9,10,2009,3636.73, 
9,11,2009,3636.65, 
9,12,2009,3636.57, 
9,13,2009,3636.48, 
9,14,2009,3636.43, 
9,15,2009,3636.38, 
9,16,2009,3636.28, 
9,17,2009,3636.23, 
9,18,2009,3636.15, 
9,19,2009,3636.07, 
9,20,2009,3636, 
9,21,2009,3635.94, 
9,22,2009,3635.89, 
9,23,2009,3635.8, 
9,24,2009,3635.74, 
9,25,2009,3635.69, 
9,26,2009,3635.63, 
9,27,2009,3635.6, 
9,28,2009,3635.53, 
9,29,2009,3635.48, 
9,30,2009,3635.37, 
10,1,2009,3635.3, 
10,2,2009,3635.23, 
10,3,2009,3635.15, 
10,4,2009,3635.08, 
10,5,2009,3634.99, 
10,6,2009,3634.9, 
10,7,2009,3634.81, 
10,8,2009,3634.73, 
10,9,2009,3634.68, 
10,10,2009,3634.61, 
10,11,2009,3634.57, 
10,12,2009,3634.49, 
10,13,2009,3634.43, 
10,14,2009,3634.4, 
10,15,2009,3634.38, 
10,16,2009,3634.3, 
10,17,2009,3634.25, 
10,18,2009,3634.17, 
10,19,2009,3634.13, 
10,20,2009,3634.1, 
10,21,2009,3634.02, 
10,22,2009,3633.97, 
10,23,2009,3633.9, 
10,24,2009,3633.89, 
10,25,2009,3633.85, 
10,26,2009,3633.75, 
10,27,2009,3633.71, 
10,28,2009,3633.68, 
10,29,2009,3633.58, 
10,30,2009,3633.57, 
10,31,2009,3633.52, 
11,1,2009,3633.45, 
11,2,2009,3633.39, 
11,3,2009,3633.3, 
11,4,2009,3633.22, 
11,5,2009,3633.13, 
11,6,2009,3633.05, 
11,7,2009,3632.97, 
11,8,2009,3632.92, 
11,9,2009,3632.83, 
11,10,2009,3632.77, 
11,11,2009,3632.69, 
11,12,2009,3632.58, 
11,13,2009,3632.51, 
11,14,2009,3632.42, 
11,15,2009,3632.36, 
11,16,2009,3632.27, 
11,17,2009,3632.17, 
11,18,2009,3632.09, 
11,19,2009,3631.99, 
11,20,2009,3631.88, 
11,21,2009,3631.79, 
11,22,2009,3631.71, 
11,23,2009,3631.64, 
11,24,2009,3631.56, 
11,25,2009,3631.49, 
11,26,2009,3631.41, 
11,27,2009,3631.35, 
11,28,2009,3631.31, 
11,29,2009,3631.21, 
11,30,2009,3631.1, 
12,1,2009,3630.98, 
12,2,2009,3630.86, 
12,3,2009,3630.67, 
12,4,2009,3630.49, 
12,5,2009,3630.37, 
12,6,2009,3630.28, 
12,7,2009,3630.17, 
12,8,2009,3630.01, 
12,9,2009,3629.81, 
12,10,2009,3629.61, 
12,11,2009,3629.4, 
12,12,2009,3629.22, 
12,13,2009,3629.05, 
12,14,2009,3628.86, 
12,15,2009,3628.68, 
12,16,2009,3628.53, 
12,17,2009,3628.34, 
12,18,2009,3628.18, 
12,19,2009,3628.02, 
12,20,2009,3627.9, 
12,21,2009,3627.74, 
12,22,2009,3627.63, 
12,23,2009,3627.52, 
12,24,2009,3627.35, 
12,25,2009,3627.21, 
12,26,2009,3627.08, 
12,27,2009,3626.96, 
12,28,2009,3626.79, 
12,29,2009,3626.61, 
12,30,2009,3626.39, 
12,31,2009,3626.22, 
1,1,2010,3626.09, 
1,2,2010,3625.92, 
1,3,2010,3625.76, 
1,4,2010,3625.59, 
1,5,2010,3625.4, 
1,6,2010,3625.2, 
1,7,2010,3625.06, 
1,8,2010,3624.88, 
1,9,2010,3624.75, 
1,10,2010,3624.57, 
1,11,2010,3624.4, 
1,12,2010,3624.22, 
1,13,2010,3624.08, 
1,14,2010,3623.92, 
1,15,2010,3623.76, 
1,16,2010,3623.61, 
1,17,2010,3623.51, 
1,18,2010,3623.38, 
1,19,2010,3623.28, 
1,20,2010,3623.12, 
1,21,2010,3623.13, 
1,22,2010,3623.03, 
1,23,2010,3622.96, 
1,24,2010,3622.87, 
1,25,2010,3622.79, 
1,26,2010,3622.7, 
1,27,2010,3622.61, 
1,28,2010,3622.45, 
1,29,2010,3622.33, 
1,30,2010,3622.25, 
1,31,2010,3622.14, 
2,1,2010,3622.07, 
2,2,2010,3622.01, 
2,3,2010,3621.91, 
2,4,2010,3621.82, 
2,5,2010,3621.73, 
2,6,2010,3621.73, 
2,7,2010,3621.72, 
2,8,2010,3621.65, 
2,9,2010,3621.6, 
2,10,2010,3621.51, 
2,11,2010,3621.42, 
2,12,2010,3621.33, 
2,13,2010,3621.28, 
2,14,2010,3621.26, 
2,15,2010,3621.18, 
2,16,2010,3621.06, 
2,17,2010,3620.96, 
2,18,2010,3620.89, 
2,19,2010,3620.8, 
2,20,2010,3620.71, 
2,21,2010,3620.66, 
2,22,2010,3620.65, 
2,23,2010,3620.58, 
2,24,2010,3620.47, 
2,25,2010,3620.37, 
2,26,2010,3620.31, 
2,27,2010,3620.23, 
2,28,2010,3620.16, 
3,1,2010,3620.11, 
3,2,2010,3620.06, 
3,3,2010,3620, 
3,4,2010,3619.89, 
3,5,2010,3619.91, 
3,6,2010,3619.96, 
3,7,2010,3619.96, 
3,8,2010,3619.97, 
3,9,2010,3619.96, 
3,10,2010,3619.97, 
3,11,2010,3620.03, 
3,12,2010,3620.03, 
3,13,2010,3620.06, 
3,14,2010,3620.01, 
3,15,2010,3619.97, 
3,16,2010,3619.95, 
3,17,2010,3619.94, 
3,18,2010,3619.94, 
3,19,2010,3619.92, 
3,20,2010,3619.91, 
3,21,2010,3619.9, 
3,22,2010,3619.83, 
3,23,2010,3619.79, 
3,24,2010,3619.76, 
3,25,2010,3619.73, 
3,26,2010,3619.68, 
3,27,2010,3619.64, 
3,28,2010,3619.61, 
3,29,2010,3619.54, 
3,30,2010,3619.49, 
3,31,2010,3619.41, 
4,1,2010,3619.33, 
4,2,2010,3619.25, 
4,3,2010,3619.18, 
4,4,2010,3619.17, 
4,5,2010,3619.08, 
4,6,2010,3619.03, 
4,7,2010,3618.99, 
4,8,2010,3618.93, 
4,9,2010,3618.87, 
4,10,2010,3618.8, 
4,11,2010,3618.76, 
4,12,2010,3618.72, 
4,13,2010,3618.68, 
4,14,2010,3618.62, 
4,15,2010,3618.64, 
4,16,2010,3618.64, 
4,17,2010,3618.69, 
4,18,2010,3618.75, 
4,19,2010,3618.78, 
4,20,2010,3618.96, 
4,21,2010,3619.05, 
4,22,2010,3619.2, 
4,23,2010,3619.37, 
4,24,2010,3619.54, 
4,25,2010,3619.78, 
4,26,2010,3619.94, 
4,27,2010,3620.09, 
4,28,2010,3620.19, 
4,29,2010,3620.37, 
4,30,2010,3620.5, 
5,1,2010,3620.62, 
5,2,2010,3620.79, 
5,3,2010,3620.86, 
5,4,2010,3621.01, 
5,5,2010,3621.08, 
5,6,2010,3621.19, 
5,7,2010,3621.19, 
5,8,2010,3621.23, 
5,9,2010,3621.3, 
5,10,2010,3621.32, 
5,11,2010,3621.36, 
5,12,2010,3621.43, 
5,13,2010,3621.53, 
5,14,2010,3621.6, 
5,15,2010,3621.71, 
5,16,2010,3621.79, 
5,17,2010,3621.92, 
5,18,2010,3621.99, 
5,19,2010,3622.16, 
5,20,2010,3622.31, 
5,21,2010,3622.51, 
5,22,2010,3622.66, 
5,23,2010,3622.85, 
5,24,2010,3623.14, 
5,25,2010,3623.51, 
5,26,2010,3623.9, 
5,27,2010,3624.33, 
5,28,2010,3624.63, 
5,29,2010,3625.09, 
5,30,2010,3625.44, 
5,31,2010,3625.96, 
6,1,2010,3626.51, 
6,2,2010,3627.09, 
6,3,2010,3627.68, 
6,4,2010,3628.25, 
6,5,2010,3628.77, 
6,6,2010,3629.25, 
6,7,2010,3629.77, 
6,8,2010,3630.41, 
6,9,2010,3631.1, 
6,10,2010,3631.82, 
6,11,2010,3632.55, 
6,12,2010,3633.3, 
6,13,2010,3634.01, 
6,14,2010,3634.6, 
6,15,2010,3635.15, 
6,16,2010,3635.64, 
6,17,2010,3636.05, 
6,18,2010,3636.48, 
6,19,2010,3636.85, 
6,20,2010,3637.14, 
6,21,2010,3637.39, 
6,22,2010,3637.65, 
6,23,2010,3637.85, 
6,24,2010,3638.04, 
6,25,2010,3638.22, 
6,26,2010,3638.37, 
6,27,2010,3638.5, 
6,28,2010,3638.64, 
6,29,2010,3638.74, 
6,30,2010,3638.82, 
7,1,2010,3638.82, 
7,2,2010,3638.79, 
7,3,2010,3638.78, 
7,4,2010,3638.79, 
7,5,2010,3638.8, 
7,6,2010,3638.78, 
7,7,2010,3638.77, 
7,8,2010,3638.72, 
7,9,2010,3638.63, 
7,10,2010,3638.59, 
7,11,2010,3638.53, 
7,12,2010,3638.42, 
7,13,2010,3638.34, 
7,14,2010,3638.28, 
7,15,2010,3638.18, 
7,16,2010,3638, 
7,17,2010,3637.96, 
7,18,2010,3637.9, 
7,19,2010,3637.76, 
7,20,2010,3637.66, 
7,21,2010,3637.53, 
7,22,2010,3637.39, 
7,23,2010,3637.31, 
7,24,2010,3637.22, 
7,25,2010,3637.13, 
7,26,2010,3637, 
7,27,2010,3636.84, 
7,28,2010,3636.82, 
7,29,2010,3636.67, 
7,30,2010,3636.62, 
7,31,2010,3636.52, 
8,1,2010,3636.76, 
8,2,2010,3636.74, 
8,3,2010,3636.68, 
8,4,2010,3636.77, 
8,5,2010,3636.68, 
8,6,2010,3636.67, 
8,7,2010,3636.72, 
8,8,2010,3636.64, 
8,9,2010,3636.6, 
8,10,2010,3636.5, 
8,11,2010,3636.44, 
8,12,2010,3636.35, 
8,13,2010,3636.23, 
8,14,2010,3636.14, 
8,15,2010,3636.06, 
8,16,2010,3636.01, 
8,17,2010,3635.89, 
8,18,2010,3635.83, 
8,19,2010,3635.74, 
8,20,2010,3635.73, 
8,21,2010,3635.69, 
8,22,2010,3635.61, 
8,23,2010,3635.58, 
8,24,2010,3635.43, 
8,25,2010,3635.33, 
8,26,2010,3635.21, 
8,27,2010,3635.09, 
8,28,2010,3634.94, 
8,29,2010,3634.79, 
8,30,2010,3634.66, 
8,31,2010,3634.55, 
9,1,2010,3634.51, 
9,2,2010,3634.48, 
9,3,2010,3634.46, 
9,4,2010,3634.41, 
9,5,2010,3634.35, 
9,6,2010,3634.33, 
9,7,2010,3634.26, 
9,8,2010,3634.17, 
9,9,2010,3634.13, 
9,10,2010,3634.13, 
9,11,2010,3634.09, 
9,12,2010,3634.05, 
9,13,2010,3634.02, 
9,14,2010,3633.99, 
9,15,2010,3633.96, 
9,16,2010,3633.93, 
9,17,2010,3633.89, 
9,18,2010,3633.85, 
9,19,2010,3633.8, 
9,20,2010,3633.76, 
9,21,2010,3633.71, 
9,22,2010,3633.76, 
9,23,2010,3633.77, 
9,24,2010,3633.76, 
9,25,2010,3633.76, 
9,26,2010,3633.75, 
9,27,2010,3633.73, 
9,28,2010,3633.71, 
9,29,2010,3633.68, 
9,30,2010,3633.66, 
10,1,2010,3633.61, 
10,2,2010,3633.57, 
10,3,2010,3633.58, 
10,4,2010,3633.55, 
10,5,2010,3633.8, 
10,6,2010,3634.12, 
10,7,2010,3634.26, 
10,8,2010,3634.36, 
10,9,2010,3634.36, 
10,10,2010,3634.35, 
10,11,2010,3634.33, 
10,12,2010,3634.33, 
10,13,2010,3634.31, 
10,14,2010,3634.29, 
10,15,2010,3634.26, 
10,16,2010,3634.23, 
10,17,2010,3634.19, 
10,18,2010,3634.19, 
10,19,2010,3634.16, 
10,20,2010,3634.12, 
10,21,2010,3634.08, 
10,22,2010,3634.06, 
10,23,2010,3634.07, 
10,24,2010,3634.08, 
10,25,2010,3634.1, 
10,26,2010,3634.09, 
10,27,2010,3634.1, 
10,28,2010,3634.09, 
10,29,2010,3634.07, 
10,30,2010,3634.08, 
10,31,2010,3634.08, 
11,1,2010,3633.97, 
11,2,2010,3633.86, 
11,3,2010,3633.76, 
11,4,2010,3633.66, 
11,5,2010,3633.53, 
11,6,2010,3633.42, 
11,7,2010,3633.31, 
11,8,2010,3633.13, 
11,9,2010,3633.05, 
11,10,2010,3632.95, 
11,11,2010,3632.78, 
11,12,2010,3632.67, 
11,13,2010,3632.55, 
11,14,2010,3632.43, 
11,15,2010,3632.34, 
11,16,2010,3632.15, 
11,17,2010,3632.08, 
11,18,2010,3631.93, 
11,19,2010,3631.79, 
11,20,2010,3631.65, 
11,21,2010,3631.6, 
11,22,2010,3631.42, 
11,23,2010,3631.23, 
11,24,2010,3631.19, 
11,25,2010,3631.03, 
11,26,2010,3630.89, 
11,27,2010,3630.76, 
11,28,2010,3630.61, 
11,29,2010,3630.49, 
11,30,2010,3630.31, 
12,1,2010,3630.18, 
12,2,2010,3629.99, 
12,3,2010,3629.88, 
12,4,2010,3629.73, 
12,5,2010,3629.6, 
12,6,2010,3629.46, 
12,7,2010,3629.33, 
12,8,2010,3629.2, 
12,9,2010,3629.08, 
12,10,2010,3628.95, 
12,11,2010,3628.86, 
12,12,2010,3628.71, 
12,13,2010,3628.61, 
12,14,2010,3628.47, 
12,15,2010,3628.37, 
12,16,2010,3628.24, 
12,17,2010,3628.08, 
12,18,2010,3627.98, 
12,19,2010,3627.82, 
12,20,2010,3627.69, 
12,21,2010,3627.58, 
12,22,2010,3627.47, 
12,23,2010,3627.38, 
12,24,2010,3627.28, 
12,25,2010,3627.22, 
12,26,2010,3627.11, 
12,27,2010,3627, 
12,28,2010,3626.88, 
12,29,2010,3626.79, 
12,30,2010,3626.67, 
12,31,2010,3626.54, 
1,1,2011,3626.43, 
1,2,2011,3626.28, 
1,3,2011,3626.07, 
1,4,2011,3625.87, 
1,5,2011,3625.68, 
1,6,2011,3625.46, 
1,7,2011,3625.24, 
1,8,2011,3625.02, 
1,9,2011,3624.86, 
1,10,2011,3624.66, 
1,11,2011,3624.45, 
1,12,2011,3624.18, 
1,13,2011,3624.01, 
1,14,2011,3623.75, 
1,15,2011,3623.58, 
1,16,2011,3623.39, 
1,17,2011,3623.21, 
1,18,2011,3623.01, 
1,19,2011,3622.84, 
1,20,2011,3622.63, 
1,21,2011,3622.42, 
1,22,2011,3622.3, 
1,23,2011,3622.09, 
1,24,2011,3621.93, 
1,25,2011,3621.75, 
1,26,2011,3621.55, 
1,27,2011,3621.34, 
1,28,2011,3621.18, 
1,29,2011,3621, 
1,30,2011,3620.82, 
1,31,2011,3620.55, 
2,1,2011,3620.28, 
2,2,2011,3620.09, 
2,3,2011,3619.87, 
2,4,2011,3619.61, 
2,5,2011,3619.37, 
2,6,2011,3619.17, 
2,7,2011,3618.98, 
2,8,2011,3618.79, 
2,9,2011,3618.51, 
2,10,2011,3618.3, 
2,11,2011,3618.08, 
2,12,2011,3617.88, 
2,13,2011,3617.66, 
2,14,2011,3617.44, 
2,15,2011,3617.24, 
2,16,2011,3617, 
2,17,2011,3616.82, 
2,18,2011,3616.62, 
2,19,2011,3616.34, 
2,20,2011,3616.19, 
2,21,2011,3616.02, 
2,22,2011,3615.87, 
2,23,2011,3615.72, 
2,24,2011,3615.56, 
2,25,2011,3615.42, 
2,26,2011,3615.29, 
2,27,2011,3615.1, 
2,28,2011,3614.95, 
3,1,2011,3614.8, 
3,2,2011,3614.64, 
3,3,2011,3614.49, 
3,4,2011,3614.35, 
3,5,2011,3614.18, 
3,6,2011,3614.03, 
3,7,2011,3613.87, 
3,8,2011,3613.74, 
3,9,2011,3613.6, 
3,10,2011,3613.46, 
3,11,2011,3613.33, 
3,12,2011,3613.2, 
3,13,2011,3613.1, 
3,14,2011,3612.92, 
3,15,2011,3612.83, 
3,16,2011,3612.72, 
3,17,2011,3612.63, 
3,18,2011,3612.53, 
3,19,2011,3612.44, 
3,20,2011,3612.35, 
3,21,2011,3612.21, 
3,22,2011,3612.06, 
3,23,2011,3611.88, 
3,24,2011,3611.77, 
3,25,2011,3611.62, 
3,26,2011,3611.5, 
3,27,2011,3611.35, 
3,28,2011,3611.19, 
3,29,2011,3611.06, 
3,30,2011,3610.9, 
3,31,2011,3610.73, 
4,1,2011,3610.58, 
4,2,2011,3610.41, 
4,3,2011,3610.19, 
4,4,2011,3610.06, 
4,5,2011,3609.97, 
4,6,2011,3609.91, 
4,7,2011,3609.85, 
4,8,2011,3609.79, 
4,9,2011,3609.7, 
4,10,2011,3609.74, 
4,11,2011,3609.75, 
4,12,2011,3609.76, 
4,13,2011,3609.72, 
4,14,2011,3609.82, 
4,15,2011,3609.84, 
4,16,2011,3609.87, 
4,17,2011,3609.91, 
4,18,2011,3609.98, 
4,19,2011,3610, 
4,20,2011,3610.05, 
4,21,2011,3610.12, 
4,22,2011,3610.31, 
4,23,2011,3610.47, 
4,24,2011,3610.63, 
4,25,2011,3610.87, 
4,26,2011,3611.03, 
4,27,2011,3611.31, 
4,28,2011,3611.53, 
4,29,2011,3611.67, 
4,30,2011,3611.93, 
5,1,2011,3612.03, 
5,2,2011,3612.16, 
5,3,2011,3612.29, 
5,4,2011,3612.45, 
5,5,2011,3612.55, 
5,6,2011,3612.66, 
5,7,2011,3612.74, 
5,8,2011,3612.82, 
5,9,2011,3613.04, 
5,10,2011,3613.37, 
5,11,2011,3613.82, 
5,12,2011,3614.36, 
5,13,2011,3614.89, 
5,14,2011,3615.28, 
5,15,2011,3615.63, 
5,16,2011,3615.93, 
5,17,2011,3616.27, 
5,18,2011,3616.55, 
5,19,2011,3617.06, 
5,20,2011,3617.54, 
5,21,2011,3618.06, 
5,22,2011,3618.58, 
5,23,2011,3619.04, 
5,24,2011,3619.56, 
5,25,2011,3619.97, 
5,26,2011,3620.41, 
5,27,2011,3620.86, 
5,28,2011,3621.37, 
5,29,2011,3621.82, 
5,30,2011,3622.45, 
5,31,2011,3623.13, 
6,1,2011,3623.88, 
6,2,2011,3624.63, 
6,3,2011,3625.35, 
6,4,2011,3626.07, 
6,5,2011,3626.85, 
6,6,2011,3627.6, 
6,7,2011,3628.45, 
6,8,2011,3629.36, 
6,9,2011,3630.4, 
6,10,2011,3631.44, 
6,11,2011,3632.57, 
6,12,2011,3633.66, 
6,13,2011,3634.74, 
6,14,2011,3635.81, 
6,15,2011,3636.83, 
6,16,2011,3637.92, 
6,17,2011,3638.82, 
6,18,2011,3639.71, 
6,19,2011,3640.64, 
6,20,2011,3641.57, 
6,21,2011,3642.44, 
6,22,2011,3643.27, 
6,23,2011,3644.05, 
6,24,2011,3644.77, 
6,25,2011,3645.46, 
6,26,2011,3646.16, 
6,27,2011,3646.87, 
6,28,2011,3647.58, 
6,29,2011,3648.26, 
6,30,2011,3648.98, 
7,1,2011,3649.61, 
7,2,2011,3650.3, 
7,3,2011,3651.08, 
7,4,2011,3651.77, 
7,5,2011,3652.41, 
7,6,2011,3652.97, 
7,7,2011,3653.6, 
7,8,2011,3654.17, 
7,9,2011,3654.72, 
7,10,2011,3655.24, 
7,11,2011,3655.77, 
7,12,2011,3656.34, 
7,13,2011,3656.91, 
7,14,2011,3657.43, 
7,15,2011,3657.97, 
7,16,2011,3658.45, 
7,17,2011,3658.88, 
7,18,2011,3659.17, 
7,19,2011,3659.46, 
7,20,2011,3659.71, 
7,21,2011,3659.92, 
7,22,2011,3660.1, 
7,23,2011,3660.3, 
7,24,2011,3660.47, 
7,25,2011,3660.66, 
7,26,2011,3660.66, 
7,27,2011,3660.71, 
7,28,2011,3660.78, 
7,29,2011,3660.85, 
7,30,2011,3660.9, 
7,31,2011,3660.86, 
8,1,2011,3660.81, 
8,2,2011,3660.74, 
8,3,2011,3660.71, 
8,4,2011,3660.64, 
8,5,2011,3660.51, 
8,6,2011,3660.37, 
8,7,2011,3660.28, 
8,8,2011,3660.13, 
8,9,2011,3660.01, 
8,10,2011,3659.81, 
8,11,2011,3659.65, 
8,12,2011,3659.46, 
8,13,2011,3659.23, 
8,14,2011,3659.04, 
8,15,2011,3658.86, 
8,16,2011,3658.62, 
8,17,2011,3658.4, 
8,18,2011,3658.21, 
8,19,2011,3657.97, 
8,20,2011,3657.76, 
8,21,2011,3657.52, 
8,22,2011,3657.31, 
8,23,2011,3657.07, 
8,24,2011,3656.85, 
8,25,2011,3656.59, 
8,26,2011,3656.37, 
8,27,2011,3656.12, 
8,28,2011,3655.92, 
8,29,2011,3655.66, 
8,30,2011,3655.49, 
8,31,2011,3655.34, 
9,1,2011,3655.21, 
9,2,2011,3655.11, 
9,3,2011,3655.03, 
9,4,2011,3654.93, 
9,5,2011,3654.79, 
9,6,2011,3654.7, 
9,7,2011,3654.59, 
9,8,2011,3654.47, 
9,9,2011,3654.43, 
9,10,2011,3654.33, 
9,11,2011,3654.22, 
9,12,2011,3654.14, 
9,13,2011,3654.06, 
9,14,2011,3654.11, 
9,15,2011,3654.06, 
9,16,2011,3653.99, 
9,17,2011,3653.94, 
9,18,2011,3653.95, 
9,19,2011,3653.9, 
9,20,2011,3653.85, 
9,21,2011,3653.82, 
9,22,2011,3653.74, 
9,23,2011,3653.67, 
9,24,2011,3653.6, 
9,25,2011,3653.54, 
9,26,2011,3653.44, 
9,27,2011,3653.35, 
9,28,2011,3653.25, 
9,29,2011,3653.16, 
9,30,2011,3653.01, 
10,1,2011,3652.89, 
10,2,2011,3652.85, 
10,3,2011,3652.75, 
10,4,2011,3652.59, 
10,5,2011,3652.49, 
10,6,2011,3652.38, 
10,7,2011,3652.25, 
10,8,2011,3652.26, 
10,9,2011,3652.14, 
10,10,2011,3652.08, 
10,11,2011,3652, 
10,12,2011,3651.95, 
10,13,2011,3651.87, 
10,14,2011,3651.79, 
10,15,2011,3651.69, 
10,16,2011,3651.61, 
10,17,2011,3651.53, 
10,18,2011,3651.44, 
10,19,2011,3651.33, 
10,20,2011,3651.25, 
10,21,2011,3651.15, 
10,22,2011,3651.07, 
10,23,2011,3650.98, 
10,24,2011,3650.87, 
10,25,2011,3650.8, 
10,26,2011,3650.71, 
10,27,2011,3650.58, 
10,28,2011,3650.51, 
10,29,2011,3650.42, 
10,30,2011,3650.36, 
10,31,2011,3650.27, 
11,1,2011,3650.2, 
11,2,2011,3650.13, 
11,3,2011,3650.02, 
11,4,2011,3649.97, 
11,5,2011,3649.85, 
11,6,2011,3649.74, 
11,7,2011,3649.68, 
11,8,2011,3649.6, 
11,9,2011,3649.48, 
11,10,2011,3649.4, 
11,11,2011,3649.21, 
11,12,2011,3649.04, 
11,13,2011,3648.86, 
11,14,2011,3648.7, 
11,15,2011,3648.58, 
11,16,2011,3648.39, 
11,17,2011,3648.21, 
11,18,2011,3648.03, 
11,19,2011,3647.84, 
11,20,2011,3647.66, 
11,21,2011,3647.42, 
11,22,2011,3647.25, 
11,23,2011,3647.07, 
11,24,2011,3646.84, 
11,25,2011,3646.63, 
11,26,2011,3646.45, 
11,27,2011,3646.26, 
11,28,2011,3646.05, 
11,29,2011,3645.84, 
11,30,2011,3645.67, 
12,1,2011,3645.5, 
12,2,2011,3645.29, 
12,3,2011,3645.14, 
12,4,2011,3644.92, 
12,5,2011,3644.72, 
12,6,2011,3644.56, 
12,7,2011,3644.35, 
12,8,2011,3644.15, 
12,9,2011,3643.93, 
12,10,2011,3643.7, 
12,11,2011,3643.48, 
12,12,2011,3643.27, 
12,13,2011,3643.05, 
12,14,2011,3642.84, 
12,15,2011,3642.68, 
