,InitStorage(Powell&Mead),Inflow_Powell,Release_Mead,YearsToEmpty
5497,23,12.5,6.5,40
5498,23,12.5,7,40
5499,23,12.5,7.5,40
5500,23,12.5,8,40
5501,23,12.5,8.5,40
5502,23,12.5,9,40
5503,23,12.5,9.5,40
5504,23,12.5,10,40
5505,23,12.5,10.5,40
5506,23,12.5,11,40
5507,23,12.5,11.5,40
5508,23,13,3,40
5509,23,13,3.5,40
5510,23,13,4,40
5511,23,13,4.5,40
5512,23,13,5,40
5513,23,13,5.5,40
5514,23,13,6,40
5515,23,13,6.5,40
5516,23,13,7,40
5517,23,13,7.5,40
5518,23,13,8,40
5519,23,13,8.5,40
5520,23,13,9,40
5521,23,13,9.5,40
5522,23,13,10,40
5523,23,13,10.5,40
5524,23,13,11,40
5525,23,13,11.5,40
5526,23,13.5,3,40
5527,23,13.5,3.5,40
5528,23,13.5,4,40
5529,23,13.5,4.5,40
5530,23,13.5,5,40
5531,23,13.5,5.5,40
5532,23,13.5,6,40
5533,23,13.5,6.5,40
5534,23,13.5,7,40
5535,23,13.5,7.5,40
5536,23,13.5,8,40
5537,23,13.5,8.5,40
5538,23,13.5,9,40
5539,23,13.5,9.5,40
5540,23,13.5,10,40
5541,23,13.5,10.5,40
5542,23,13.5,11,40
5543,23,13.5,11.5,40
5544,23,14,3,40
5545,23,14,3.5,40
5546,23,14,4,40
5547,23,14,4.5,40
5548,23,14,5,40
5549,23,14,5.5,40
5550,23,14,6,40
5551,23,14,6.5,40
5552,23,14,7,40
5553,23,14,7.5,40
5554,23,14,8,40
5555,23,14,8.5,40
5556,23,14,9,40
5557,23,14,9.5,40
5558,23,14,10,40
5559,23,14,10.5,40
5560,23,14,11,40
5561,23,14,11.5,40
5562,23,14.5,3,40
5563,23,14.5,3.5,40
5564,23,14.5,4,40
5565,23,14.5,4.5,40
5566,23,14.5,5,40
5567,23,14.5,5.5,40
5568,23,14.5,6,40
5569,23,14.5,6.5,40
5570,23,14.5,7,40
5571,23,14.5,7.5,40
5572,23,14.5,8,40
5573,23,14.5,8.5,40
5574,23,14.5,9,40
5575,23,14.5,9.5,40
5576,23,14.5,10,40
5577,23,14.5,10.5,40
5578,23,14.5,11,40
5579,23,14.5,11.5,40
5580,23,15,3,40
5581,23,15,3.5,40
5582,23,15,4,40
5583,23,15,4.5,40
5584,23,15,5,40
5585,23,15,5.5,40
5586,23,15,6,40
5587,23,15,6.5,40
5588,23,15,7,40
5589,23,15,7.5,40
5590,23,15,8,40
5591,23,15,8.5,40
5592,23,15,9,40
5593,23,15,9.5,40
5594,23,15,10,40
5595,23,15,10.5,40
5596,23,15,11,40
5597,23,15,11.5,40
5598,23,15.5,3,40
5599,23,15.5,3.5,40
5600,23,15.5,4,40
5601,23,15.5,4.5,40
5602,23,15.5,5,40
5603,23,15.5,5.5,40
5604,23,15.5,6,40
5605,23,15.5,6.5,40
5606,23,15.5,7,40
5607,23,15.5,7.5,40
5608,23,15.5,8,40
5609,23,15.5,8.5,40
5610,23,15.5,9,40
5611,23,15.5,9.5,40
5612,23,15.5,10,40
5613,23,15.5,10.5,40
5614,23,15.5,11,40
5615,23,15.5,11.5,40
5616,24,3,3,40
5617,24,3,3.5,40
5618,24,3,4,40
5619,24,3,4.5,23
5620,24,3,5,16
5621,24,3,5.5,12
5622,24,3,6,10
5623,24,3,6.5,9
5624,24,3,7,7
5625,24,3,7.5,7
5626,24,3,8,6
5627,24,3,8.5,5
5628,24,3,9,5
5629,24,3,9.5,5
5630,24,3,10,4
5631,24,3,10.5,4
5632,24,3,11,4
5633,24,3,11.5,4
5634,24,3.5,3,40
5635,24,3.5,3.5,40
5636,24,3.5,4,40
5637,24,3.5,4.5,40
5638,24,3.5,5,23
5639,24,3.5,5.5,16
5640,24,3.5,6,12
5641,24,3.5,6.5,10
5642,24,3.5,7,9
5643,24,3.5,7.5,7
5644,24,3.5,8,7
5645,24,3.5,8.5,6
5646,24,3.5,9,5
5647,24,3.5,9.5,5
5648,24,3.5,10,5
5649,24,3.5,10.5,4
5650,24,3.5,11,4
5651,24,3.5,11.5,4
5652,24,4,3,40
5653,24,4,3.5,40
5654,24,4,4,40
5655,24,4,4.5,40
5656,24,4,5,40
5657,24,4,5.5,23
5658,24,4,6,16
5659,24,4,6.5,12
5660,24,4,7,10
5661,24,4,7.5,9
5662,24,4,8,7
5663,24,4,8.5,7
5664,24,4,9,6
5665,24,4,9.5,5
5666,24,4,10,5
5667,24,4,10.5,5
5668,24,4,11,4
5669,24,4,11.5,4
5670,24,4.5,3,40
5671,24,4.5,3.5,40
5672,24,4.5,4,40
5673,24,4.5,4.5,40
5674,24,4.5,5,40
5675,24,4.5,5.5,40
5676,24,4.5,6,23
5677,24,4.5,6.5,16
5678,24,4.5,7,12
5679,24,4.5,7.5,10
5680,24,4.5,8,9
5681,24,4.5,8.5,7
5682,24,4.5,9,7
5683,24,4.5,9.5,6
5684,24,4.5,10,5
5685,24,4.5,10.5,5
5686,24,4.5,11,5
5687,24,4.5,11.5,4
5688,24,5,3,40
5689,24,5,3.5,40
5690,24,5,4,40
5691,24,5,4.5,40
5692,24,5,5,40
5693,24,5,5.5,40
5694,24,5,6,40
5695,24,5,6.5,23
5696,24,5,7,16
5697,24,5,7.5,12
5698,24,5,8,10
5699,24,5,8.5,9
5700,24,5,9,7
5701,24,5,9.5,7
5702,24,5,10,6
5703,24,5,10.5,5
5704,24,5,11,5
5705,24,5,11.5,5
5706,24,5.5,3,40
5707,24,5.5,3.5,40
5708,24,5.5,4,40
5709,24,5.5,4.5,40
5710,24,5.5,5,40
5711,24,5.5,5.5,40
5712,24,5.5,6,40
5713,24,5.5,6.5,40
5714,24,5.5,7,23
5715,24,5.5,7.5,16
5716,24,5.5,8,12
5717,24,5.5,8.5,10
5718,24,5.5,9,9
5719,24,5.5,9.5,7
5720,24,5.5,10,7
5721,24,5.5,10.5,6
5722,24,5.5,11,5
5723,24,5.5,11.5,5
5724,24,6,3,40
5725,24,6,3.5,40
5726,24,6,4,40
5727,24,6,4.5,40
5728,24,6,5,40
5729,24,6,5.5,40
5730,24,6,6,40
5731,24,6,6.5,40
5732,24,6,7,40
5733,24,6,7.5,23
5734,24,6,8,16
5735,24,6,8.5,12
5736,24,6,9,10
5737,24,6,9.5,9
5738,24,6,10,7
5739,24,6,10.5,7
5740,24,6,11,6
5741,24,6,11.5,5
5742,24,6.5,3,40
5743,24,6.5,3.5,40
5744,24,6.5,4,40
5745,24,6.5,4.5,40
5746,24,6.5,5,40
5747,24,6.5,5.5,40
5748,24,6.5,6,40
5749,24,6.5,6.5,40
5750,24,6.5,7,40
5751,24,6.5,7.5,40
5752,24,6.5,8,23
5753,24,6.5,8.5,16
5754,24,6.5,9,12
5755,24,6.5,9.5,10
5756,24,6.5,10,9
5757,24,6.5,10.5,7
5758,24,6.5,11,7
5759,24,6.5,11.5,6
5760,24,7,3,40
5761,24,7,3.5,40
5762,24,7,4,40
5763,24,7,4.5,40
5764,24,7,5,40
5765,24,7,5.5,40
5766,24,7,6,40
5767,24,7,6.5,40
5768,24,7,7,40
5769,24,7,7.5,40
5770,24,7,8,40
5771,24,7,8.5,23
5772,24,7,9,16
5773,24,7,9.5,12
5774,24,7,10,10
5775,24,7,10.5,9
5776,24,7,11,7
5777,24,7,11.5,7
5778,24,7.5,3,40
5779,24,7.5,3.5,40
5780,24,7.5,4,40
5781,24,7.5,4.5,40
5782,24,7.5,5,40
5783,24,7.5,5.5,40
5784,24,7.5,6,40
5785,24,7.5,6.5,40
5786,24,7.5,7,40
5787,24,7.5,7.5,40
5788,24,7.5,8,40
5789,24,7.5,8.5,40
5790,24,7.5,9,23
5791,24,7.5,9.5,16
5792,24,7.5,10,12
5793,24,7.5,10.5,10
5794,24,7.5,11,9
5795,24,7.5,11.5,7
5796,24,8,3,40
5797,24,8,3.5,40
5798,24,8,4,40
5799,24,8,4.5,40
5800,24,8,5,40
5801,24,8,5.5,40
5802,24,8,6,40
5803,24,8,6.5,40
5804,24,8,7,40
5805,24,8,7.5,40
5806,24,8,8,40
5807,24,8,8.5,40
5808,24,8,9,40
5809,24,8,9.5,23
5810,24,8,10,16
5811,24,8,10.5,12
5812,24,8,11,10
5813,24,8,11.5,9
5814,24,8.5,3,40
5815,24,8.5,3.5,40
5816,24,8.5,4,40
5817,24,8.5,4.5,40
5818,24,8.5,5,40
5819,24,8.5,5.5,40
5820,24,8.5,6,40
5821,24,8.5,6.5,40
5822,24,8.5,7,40
5823,24,8.5,7.5,40
5824,24,8.5,8,40
5825,24,8.5,8.5,40
5826,24,8.5,9,40
5827,24,8.5,9.5,40
5828,24,8.5,10,23
5829,24,8.5,10.5,16
5830,24,8.5,11,12
5831,24,8.5,11.5,10
5832,24,9,3,40
5833,24,9,3.5,40
5834,24,9,4,40
5835,24,9,4.5,40
5836,24,9,5,40
5837,24,9,5.5,40
5838,24,9,6,40
5839,24,9,6.5,40
5840,24,9,7,40
5841,24,9,7.5,40
5842,24,9,8,40
5843,24,9,8.5,40
5844,24,9,9,40
5845,24,9,9.5,40
5846,24,9,10,40
5847,24,9,10.5,23
5848,24,9,11,16
5849,24,9,11.5,12
5850,24,9.5,3,40
5851,24,9.5,3.5,40
5852,24,9.5,4,40
5853,24,9.5,4.5,40
5854,24,9.5,5,40
5855,24,9.5,5.5,40
5856,24,9.5,6,40
5857,24,9.5,6.5,40
5858,24,9.5,7,40
5859,24,9.5,7.5,40
5860,24,9.5,8,40
5861,24,9.5,8.5,40
5862,24,9.5,9,40
5863,24,9.5,9.5,40
5864,24,9.5,10,40
5865,24,9.5,10.5,40
5866,24,9.5,11,23
5867,24,9.5,11.5,16
5868,24,10,3,40
5869,24,10,3.5,40
5870,24,10,4,40
5871,24,10,4.5,40
5872,24,10,5,40
5873,24,10,5.5,40
5874,24,10,6,40
5875,24,10,6.5,40
5876,24,10,7,40
5877,24,10,7.5,40
5878,24,10,8,40
5879,24,10,8.5,40
5880,24,10,9,40
5881,24,10,9.5,40
5882,24,10,10,40
5883,24,10,10.5,40
5884,24,10,11,40
5885,24,10,11.5,23
5886,24,10.5,3,40
5887,24,10.5,3.5,40
5888,24,10.5,4,40
5889,24,10.5,4.5,40
5890,24,10.5,5,40
5891,24,10.5,5.5,40
5892,24,10.5,6,40
5893,24,10.5,6.5,40
5894,24,10.5,7,40
5895,24,10.5,7.5,40
5896,24,10.5,8,40
5897,24,10.5,8.5,40
5898,24,10.5,9,40
5899,24,10.5,9.5,40
5900,24,10.5,10,40
5901,24,10.5,10.5,40
5902,24,10.5,11,40
5903,24,10.5,11.5,40
5904,24,11,3,40
5905,24,11,3.5,40
5906,24,11,4,40
5907,24,11,4.5,40
5908,24,11,5,40
5909,24,11,5.5,40
5910,24,11,6,40
5911,24,11,6.5,40
5912,24,11,7,40
5913,24,11,7.5,40
5914,24,11,8,40
5915,24,11,8.5,40
5916,24,11,9,40
5917,24,11,9.5,40
5918,24,11,10,40
5919,24,11,10.5,40
5920,24,11,11,40
5921,24,11,11.5,40
5922,24,11.5,3,40
5923,24,11.5,3.5,40
5924,24,11.5,4,40
5925,24,11.5,4.5,40
5926,24,11.5,5,40
5927,24,11.5,5.5,40
5928,24,11.5,6,40
5929,24,11.5,6.5,40
5930,24,11.5,7,40
5931,24,11.5,7.5,40
5932,24,11.5,8,40
5933,24,11.5,8.5,40
5934,24,11.5,9,40
5935,24,11.5,9.5,40
5936,24,11.5,10,40
5937,24,11.5,10.5,40
5938,24,11.5,11,40
5939,24,11.5,11.5,40
5940,24,12,3,40
5941,24,12,3.5,40
5942,24,12,4,40
5943,24,12,4.5,40
5944,24,12,5,40
5945,24,12,5.5,40
5946,24,12,6,40
5947,24,12,6.5,40
5948,24,12,7,40
5949,24,12,7.5,40
5950,24,12,8,40
5951,24,12,8.5,40
5952,24,12,9,40
5953,24,12,9.5,40
5954,24,12,10,40
5955,24,12,10.5,40
5956,24,12,11,40
5957,24,12,11.5,40
5958,24,12.5,3,40
5959,24,12.5,3.5,40
5960,24,12.5,4,40
5961,24,12.5,4.5,40
5962,24,12.5,5,40
5963,24,12.5,5.5,40
5964,24,12.5,6,40
5965,24,12.5,6.5,40
5966,24,12.5,7,40
5967,24,12.5,7.5,40
5968,24,12.5,8,40
5969,24,12.5,8.5,40
5970,24,12.5,9,40
5971,24,12.5,9.5,40
5972,24,12.5,10,40
5973,24,12.5,10.5,40
5974,24,12.5,11,40
5975,24,12.5,11.5,40
5976,24,13,3,40
5977,24,13,3.5,40
5978,24,13,4,40
5979,24,13,4.5,40
5980,24,13,5,40
5981,24,13,5.5,40
5982,24,13,6,40
5983,24,13,6.5,40
5984,24,13,7,40
5985,24,13,7.5,40
5986,24,13,8,40
5987,24,13,8.5,40
5988,24,13,9,40
5989,24,13,9.5,40
5990,24,13,10,40
5991,24,13,10.5,40
5992,24,13,11,40
5993,24,13,11.5,40
5994,24,13.5,3,40
5995,24,13.5,3.5,40
5996,24,13.5,4,40
5997,24,13.5,4.5,40
5998,24,13.5,5,40
5999,24,13.5,5.5,40
6000,24,13.5,6,40
6001,24,13.5,6.5,40
6002,24,13.5,7,40
6003,24,13.5,7.5,40
6004,24,13.5,8,40
6005,24,13.5,8.5,40
6006,24,13.5,9,40
6007,24,13.5,9.5,40
6008,24,13.5,10,40
6009,24,13.5,10.5,40
6010,24,13.5,11,40
6011,24,13.5,11.5,40
6012,24,14,3,40
6013,24,14,3.5,40
6014,24,14,4,40
6015,24,14,4.5,40
6016,24,14,5,40
6017,24,14,5.5,40
6018,24,14,6,40
6019,24,14,6.5,40
6020,24,14,7,40
6021,24,14,7.5,40
6022,24,14,8,40
6023,24,14,8.5,40
6024,24,14,9,40
6025,24,14,9.5,40
6026,24,14,10,40
6027,24,14,10.5,40
6028,24,14,11,40
6029,24,14,11.5,40
6030,24,14.5,3,40
6031,24,14.5,3.5,40
6032,24,14.5,4,40
6033,24,14.5,4.5,40
6034,24,14.5,5,40
6035,24,14.5,5.5,40
6036,24,14.5,6,40
6037,24,14.5,6.5,40
6038,24,14.5,7,40
6039,24,14.5,7.5,40
6040,24,14.5,8,40
6041,24,14.5,8.5,40
6042,24,14.5,9,40
6043,24,14.5,9.5,40
6044,24,14.5,10,40
6045,24,14.5,10.5,40
6046,24,14.5,11,40
6047,24,14.5,11.5,40
6048,24,15,3,40
6049,24,15,3.5,40
6050,24,15,4,40
6051,24,15,4.5,40
6052,24,15,5,40
6053,24,15,5.5,40
6054,24,15,6,40
6055,24,15,6.5,40
6056,24,15,7,40
6057,24,15,7.5,40
6058,24,15,8,40
6059,24,15,8.5,40
6060,24,15,9,40
6061,24,15,9.5,40
6062,24,15,10,40
6063,24,15,10.5,40
6064,24,15,11,40
6065,24,15,11.5,40
6066,24,15.5,3,40
6067,24,15.5,3.5,40
6068,24,15.5,4,40
6069,24,15.5,4.5,40
6070,24,15.5,5,40
6071,24,15.5,5.5,40
6072,24,15.5,6,40
6073,24,15.5,6.5,40
6074,24,15.5,7,40
6075,24,15.5,7.5,40
6076,24,15.5,8,40
6077,24,15.5,8.5,40
6078,24,15.5,9,40
6079,24,15.5,9.5,40
6080,24,15.5,10,40
6081,24,15.5,10.5,40
6082,24,15.5,11,40
6083,24,15.5,11.5,40
6084,25,3,3,40
6085,25,3,3.5,40
6086,25,3,4,40
6087,25,3,4.5,23
6088,25,3,5,16
6089,25,3,5.5,13
6090,25,3,6,10
6091,25,3,6.5,9
6092,25,3,7,8
6093,25,3,7.5,7
6094,25,3,8,6
6095,25,3,8.5,6
6096,25,3,9,5
6097,25,3,9.5,5
6098,25,3,10,4
6099,25,3,10.5,4
6100,25,3,11,4
6101,25,3,11.5,4
6102,25,3.5,3,40
6103,25,3.5,3.5,40
6104,25,3.5,4,40
6105,25,3.5,4.5,40
6106,25,3.5,5,23
6107,25,3.5,5.5,16
6108,25,3.5,6,13
6109,25,3.5,6.5,10
6110,25,3.5,7,9
6111,25,3.5,7.5,8
6112,25,3.5,8,7
6113,25,3.5,8.5,6
6114,25,3.5,9,6
6115,25,3.5,9.5,5
6116,25,3.5,10,5
6117,25,3.5,10.5,4
6118,25,3.5,11,4
6119,25,3.5,11.5,4
6120,25,4,3,40
6121,25,4,3.5,40
6122,25,4,4,40
6123,25,4,4.5,40
6124,25,4,5,40
6125,25,4,5.5,23
6126,25,4,6,16
6127,25,4,6.5,13
6128,25,4,7,10
6129,25,4,7.5,9
6130,25,4,8,8
6131,25,4,8.5,7
6132,25,4,9,6
6133,25,4,9.5,6
6134,25,4,10,5
6135,25,4,10.5,5
6136,25,4,11,4
6137,25,4,11.5,4
6138,25,4.5,3,40
6139,25,4.5,3.5,40
6140,25,4.5,4,40
6141,25,4.5,4.5,40
6142,25,4.5,5,40
6143,25,4.5,5.5,40
6144,25,4.5,6,23
6145,25,4.5,6.5,16
6146,25,4.5,7,13
6147,25,4.5,7.5,10
6148,25,4.5,8,9
6149,25,4.5,8.5,8
6150,25,4.5,9,7
6151,25,4.5,9.5,6
6152,25,4.5,10,6
6153,25,4.5,10.5,5
6154,25,4.5,11,5
6155,25,4.5,11.5,4
6156,25,5,3,40
6157,25,5,3.5,40
6158,25,5,4,40
6159,25,5,4.5,40
6160,25,5,5,40
6161,25,5,5.5,40
6162,25,5,6,40
6163,25,5,6.5,23
6164,25,5,7,16
6165,25,5,7.5,13
6166,25,5,8,10
6167,25,5,8.5,9
6168,25,5,9,8
6169,25,5,9.5,7
6170,25,5,10,6
6171,25,5,10.5,6
6172,25,5,11,5
6173,25,5,11.5,5
6174,25,5.5,3,40
6175,25,5.5,3.5,40
6176,25,5.5,4,40
6177,25,5.5,4.5,40
6178,25,5.5,5,40
6179,25,5.5,5.5,40
6180,25,5.5,6,40
6181,25,5.5,6.5,40
6182,25,5.5,7,23
6183,25,5.5,7.5,16
6184,25,5.5,8,13
6185,25,5.5,8.5,10
6186,25,5.5,9,9
6187,25,5.5,9.5,8
6188,25,5.5,10,7
6189,25,5.5,10.5,6
6190,25,5.5,11,6
6191,25,5.5,11.5,5
6192,25,6,3,40
6193,25,6,3.5,40
6194,25,6,4,40
6195,25,6,4.5,40
6196,25,6,5,40
6197,25,6,5.5,40
6198,25,6,6,40
6199,25,6,6.5,40
6200,25,6,7,40
6201,25,6,7.5,23
6202,25,6,8,16
6203,25,6,8.5,13
6204,25,6,9,10
6205,25,6,9.5,9
6206,25,6,10,8
6207,25,6,10.5,7
6208,25,6,11,6
6209,25,6,11.5,6
6210,25,6.5,3,40
6211,25,6.5,3.5,40
6212,25,6.5,4,40
6213,25,6.5,4.5,40
6214,25,6.5,5,40
6215,25,6.5,5.5,40
6216,25,6.5,6,40
6217,25,6.5,6.5,40
6218,25,6.5,7,40
6219,25,6.5,7.5,40
6220,25,6.5,8,23
6221,25,6.5,8.5,16
6222,25,6.5,9,13
6223,25,6.5,9.5,10
6224,25,6.5,10,9
6225,25,6.5,10.5,8
6226,25,6.5,11,7
6227,25,6.5,11.5,6
6228,25,7,3,40
6229,25,7,3.5,40
6230,25,7,4,40
6231,25,7,4.5,40
6232,25,7,5,40
6233,25,7,5.5,40
6234,25,7,6,40
6235,25,7,6.5,40
6236,25,7,7,40
6237,25,7,7.5,40
6238,25,7,8,40
6239,25,7,8.5,23
6240,25,7,9,16
6241,25,7,9.5,13
6242,25,7,10,10
6243,25,7,10.5,9
6244,25,7,11,8
6245,25,7,11.5,7
6246,25,7.5,3,40
6247,25,7.5,3.5,40
6248,25,7.5,4,40
6249,25,7.5,4.5,40
6250,25,7.5,5,40
6251,25,7.5,5.5,40
6252,25,7.5,6,40
6253,25,7.5,6.5,40
6254,25,7.5,7,40
6255,25,7.5,7.5,40
6256,25,7.5,8,40
6257,25,7.5,8.5,40
6258,25,7.5,9,23
6259,25,7.5,9.5,16
6260,25,7.5,10,13
6261,25,7.5,10.5,10
6262,25,7.5,11,9
6263,25,7.5,11.5,8
6264,25,8,3,40
6265,25,8,3.5,40
6266,25,8,4,40
6267,25,8,4.5,40
6268,25,8,5,40
6269,25,8,5.5,40
6270,25,8,6,40
6271,25,8,6.5,40
6272,25,8,7,40
6273,25,8,7.5,40
6274,25,8,8,40
6275,25,8,8.5,40
6276,25,8,9,40
6277,25,8,9.5,23
6278,25,8,10,16
6279,25,8,10.5,13
6280,25,8,11,10
6281,25,8,11.5,9
6282,25,8.5,3,40
6283,25,8.5,3.5,40
6284,25,8.5,4,40
6285,25,8.5,4.5,40
6286,25,8.5,5,40
6287,25,8.5,5.5,40
6288,25,8.5,6,40
6289,25,8.5,6.5,40
6290,25,8.5,7,40
6291,25,8.5,7.5,40
6292,25,8.5,8,40
6293,25,8.5,8.5,40
6294,25,8.5,9,40
6295,25,8.5,9.5,40
6296,25,8.5,10,23
6297,25,8.5,10.5,16
6298,25,8.5,11,13
6299,25,8.5,11.5,10
6300,25,9,3,40
6301,25,9,3.5,40
6302,25,9,4,40
6303,25,9,4.5,40
6304,25,9,5,40
6305,25,9,5.5,40
6306,25,9,6,40
6307,25,9,6.5,40
6308,25,9,7,40
6309,25,9,7.5,40
6310,25,9,8,40
6311,25,9,8.5,40
6312,25,9,9,40
6313,25,9,9.5,40
6314,25,9,10,40
6315,25,9,10.5,23
6316,25,9,11,16
6317,25,9,11.5,13
6318,25,9.5,3,40
6319,25,9.5,3.5,40
6320,25,9.5,4,40
6321,25,9.5,4.5,40
6322,25,9.5,5,40
6323,25,9.5,5.5,40
6324,25,9.5,6,40
6325,25,9.5,6.5,40
6326,25,9.5,7,40
6327,25,9.5,7.5,40
6328,25,9.5,8,40
6329,25,9.5,8.5,40
6330,25,9.5,9,40
6331,25,9.5,9.5,40
6332,25,9.5,10,40
6333,25,9.5,10.5,40
6334,25,9.5,11,23
6335,25,9.5,11.5,16
6336,25,10,3,40
6337,25,10,3.5,40
6338,25,10,4,40
6339,25,10,4.5,40
6340,25,10,5,40
6341,25,10,5.5,40
6342,25,10,6,40
6343,25,10,6.5,40
6344,25,10,7,40
6345,25,10,7.5,40
6346,25,10,8,40
6347,25,10,8.5,40
6348,25,10,9,40
6349,25,10,9.5,40
6350,25,10,10,40
6351,25,10,10.5,40
6352,25,10,11,40
6353,25,10,11.5,23
6354,25,10.5,3,40
6355,25,10.5,3.5,40
6356,25,10.5,4,40
6357,25,10.5,4.5,40
6358,25,10.5,5,40
6359,25,10.5,5.5,40
6360,25,10.5,6,40
6361,25,10.5,6.5,40
6362,25,10.5,7,40
6363,25,10.5,7.5,40
6364,25,10.5,8,40
6365,25,10.5,8.5,40
6366,25,10.5,9,40
6367,25,10.5,9.5,40
6368,25,10.5,10,40
6369,25,10.5,10.5,40
6370,25,10.5,11,40
6371,25,10.5,11.5,40
6372,25,11,3,40
6373,25,11,3.5,40
6374,25,11,4,40
6375,25,11,4.5,40
6376,25,11,5,40
6377,25,11,5.5,40
6378,25,11,6,40
6379,25,11,6.5,40
6380,25,11,7,40
6381,25,11,7.5,40
6382,25,11,8,40
6383,25,11,8.5,40
6384,25,11,9,40
6385,25,11,9.5,40
6386,25,11,10,40
6387,25,11,10.5,40
6388,25,11,11,40
6389,25,11,11.5,40
6390,25,11.5,3,40
6391,25,11.5,3.5,40
6392,25,11.5,4,40
6393,25,11.5,4.5,40
6394,25,11.5,5,40
6395,25,11.5,5.5,40
6396,25,11.5,6,40
6397,25,11.5,6.5,40
6398,25,11.5,7,40
6399,25,11.5,7.5,40
6400,25,11.5,8,40
6401,25,11.5,8.5,40
6402,25,11.5,9,40
6403,25,11.5,9.5,40
6404,25,11.5,10,40
6405,25,11.5,10.5,40
6406,25,11.5,11,40
6407,25,11.5,11.5,40
6408,25,12,3,40
6409,25,12,3.5,40
6410,25,12,4,40
6411,25,12,4.5,40
6412,25,12,5,40
6413,25,12,5.5,40
6414,25,12,6,40
6415,25,12,6.5,40
6416,25,12,7,40
6417,25,12,7.5,40
6418,25,12,8,40
6419,25,12,8.5,40
6420,25,12,9,40
6421,25,12,9.5,40
6422,25,12,10,40
6423,25,12,10.5,40
6424,25,12,11,40
6425,25,12,11.5,40
6426,25,12.5,3,40
6427,25,12.5,3.5,40
6428,25,12.5,4,40
6429,25,12.5,4.5,40
6430,25,12.5,5,40
6431,25,12.5,5.5,40
6432,25,12.5,6,40
6433,25,12.5,6.5,40
6434,25,12.5,7,40
6435,25,12.5,7.5,40
6436,25,12.5,8,40
6437,25,12.5,8.5,40
6438,25,12.5,9,40
6439,25,12.5,9.5,40
6440,25,12.5,10,40
6441,25,12.5,10.5,40
6442,25,12.5,11,40
6443,25,12.5,11.5,40
6444,25,13,3,40
6445,25,13,3.5,40
6446,25,13,4,40
6447,25,13,4.5,40
6448,25,13,5,40
6449,25,13,5.5,40
6450,25,13,6,40
6451,25,13,6.5,40
6452,25,13,7,40
6453,25,13,7.5,40
6454,25,13,8,40
6455,25,13,8.5,40
6456,25,13,9,40
6457,25,13,9.5,40
6458,25,13,10,40
6459,25,13,10.5,40
6460,25,13,11,40
6461,25,13,11.5,40
6462,25,13.5,3,40
6463,25,13.5,3.5,40
6464,25,13.5,4,40
6465,25,13.5,4.5,40
6466,25,13.5,5,40
6467,25,13.5,5.5,40
6468,25,13.5,6,40
6469,25,13.5,6.5,40
6470,25,13.5,7,40
6471,25,13.5,7.5,40
6472,25,13.5,8,40
6473,25,13.5,8.5,40
6474,25,13.5,9,40
6475,25,13.5,9.5,40
6476,25,13.5,10,40
6477,25,13.5,10.5,40
6478,25,13.5,11,40
6479,25,13.5,11.5,40
6480,25,14,3,40
6481,25,14,3.5,40
6482,25,14,4,40
6483,25,14,4.5,40
6484,25,14,5,40
6485,25,14,5.5,40
6486,25,14,6,40
6487,25,14,6.5,40
6488,25,14,7,40
6489,25,14,7.5,40
6490,25,14,8,40
6491,25,14,8.5,40
6492,25,14,9,40
6493,25,14,9.5,40
6494,25,14,10,40
6495,25,14,10.5,40
6496,25,14,11,40
6497,25,14,11.5,40
6498,25,14.5,3,40
6499,25,14.5,3.5,40
6500,25,14.5,4,40
6501,25,14.5,4.5,40
6502,25,14.5,5,40
6503,25,14.5,5.5,40
6504,25,14.5,6,40
6505,25,14.5,6.5,40
6506,25,14.5,7,40
6507,25,14.5,7.5,40
6508,25,14.5,8,40
6509,25,14.5,8.5,40
6510,25,14.5,9,40
6511,25,14.5,9.5,40
6512,25,14.5,10,40
6513,25,14.5,10.5,40
6514,25,14.5,11,40
6515,25,14.5,11.5,40
6516,25,15,3,40
6517,25,15,3.5,40
6518,25,15,4,40
6519,25,15,4.5,40
6520,25,15,5,40
6521,25,15,5.5,40
6522,25,15,6,40
6523,25,15,6.5,40
6524,25,15,7,40
6525,25,15,7.5,40
6526,25,15,8,40
6527,25,15,8.5,40
6528,25,15,9,40
6529,25,15,9.5,40
6530,25,15,10,40
6531,25,15,10.5,40
6532,25,15,11,40
6533,25,15,11.5,40
6534,25,15.5,3,40
6535,25,15.5,3.5,40
6536,25,15.5,4,40
6537,25,15.5,4.5,40
6538,25,15.5,5,40
6539,25,15.5,5.5,40
6540,25,15.5,6,40
6541,25,15.5,6.5,40
6542,25,15.5,7,40
6543,25,15.5,7.5,40
6544,25,15.5,8,40
6545,25,15.5,8.5,40
6546,25,15.5,9,40
6547,25,15.5,9.5,40
6548,25,15.5,10,40
6549,25,15.5,10.5,40
6550,25,15.5,11,40
6551,25,15.5,11.5,40
6552,26,3,3,40
6553,26,3,3.5,40
6554,26,3,4,40
6555,26,3,4.5,24
6556,26,3,5,17
6557,26,3,5.5,13
6558,26,3,6,11
6559,26,3,6.5,9
6560,26,3,7,8
6561,26,3,7.5,7
6562,26,3,8,6
6563,26,3,8.5,6
6564,26,3,9,5
6565,26,3,9.5,5
6566,26,3,10,5
6567,26,3,10.5,4
6568,26,3,11,4
6569,26,3,11.5,4
6570,26,3.5,3,40
